"","block_id","census_year","bar_pub_patron_limit","cafe_restaurant_seats_indoor","cafe_restaurant_seats_outdoor","dwelling_house_townhouse","dwelling_residential_apartments","dwelling_student_apartments","m2_commercial_accommodation","m2_common_area","m2_community_use","m2_educational_research","m2_entertainment_recreation_indoor","m2_equipment_installation","m2_hospital_clinic","m2_house_townhouse","m2_institutional_accommodation","m2_manufacturing","m2_office","m2_park_reserve","m2_parking_commercial_covered","m2_parking_commercial_uncovered","m2_parking_private_covered","m2_parking_private_uncovered","m2_performances_conferences_ceremonies","m2_private_outdoor_space","m2_public_display_area","m2_residential_apartment","m2_retail_cars","m2_retail_shop","m2_retail_showroom","m2_retail_stall","m2_sports_and_recreation_outdoor","m2_square_promenade","m2_storage","m2_student_accommodation","m2_transport","m2_transport_storage_uncovered","m2_unoccupied_under_construction","m2_unoccupied_under_demolition_condemned","m2_unoccupied_under_renovation","m2_unoccupied_undeveloped_site","m2_unoccupied_unused","m2_wholesale","m2_workshop_studio","parking_n_commercial","parking_n_private","parking_n_residential","services_accommodation_and_food","services_administrative_and_support","services_agriculture_forestry_and_fishing","services_arts_and_recreation","services_construction","services_education_and_training","services_electricity_gas_water_and_waste","services_financial_and_insurance","services_health_care_and_social_assistance","services_information_media_and_telecommunications","services_manufacturing","services_mining","services_other","services_professional_scientific_and_technical","services_public_administration_and_safety","services_rental_hiring_and_real_estate","services_retail_trade","services_transport_postal_and_warehousing","services_wholesale_trade","block_year"
"1",1,2013,0,250,58,0,385,0,0,10362,0,0,517,0,0,0,0,0,10964,0,5543,0,4747,0,0,1729,0,23980,0,898,0,0,0,0,0,0,0,0,0,0,0,0,1371,0,0,196,2,137,9,4,0,1,0,0,2,2,0,0,0,0,1,3,0,1,5,1,0,"1_2013"
"2",1,2014,0,250,58,0,385,0,0,10362,0,0,517,0,0,0,0,0,10964,0,5543,0,4747,0,0,1729,0,23980,0,898,0,0,0,0,0,0,0,0,0,0,0,0,1371,0,0,196,2,137,9,4,0,1,0,0,2,2,0,0,0,0,1,3,0,1,5,1,0,"1_2014"
"3",1,2015,0,301,52,0,385,0,0,10335,0,0,659,0,0,0,0,0,11416,0,5543,0,4747,0,0,2885,0,23980,0,705,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,196,29,137,10,4,0,1,0,0,2,2,1,0,0,0,4,3,0,1,3,1,0,"1_2015"
"4",1,2016,0,301,52,0,385,0,0,10335,0,0,659,0,0,0,0,0,11416,0,5543,0,4747,0,0,2885,0,23980,0,705,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,196,29,137,10,4,0,1,0,0,2,2,1,0,0,0,4,3,0,1,3,1,0,"1_2016"
"5",1,2017,0,184,26,0,385,0,0,10335,0,0,457,0,0,0,0,0,10304,0,5543,0,4747,0,0,2885,0,23980,0,593,0,0,0,0,0,0,0,0,0,0,0,0,1751,0,0,196,29,137,7,3,0,1,0,0,2,2,0,0,0,0,4,1,0,2,2,1,0,"1_2017"
"6",1,2018,0,184,26,0,385,0,0,10335,0,0,457,0,0,0,0,0,10304,0,5543,0,4747,0,0,2885,0,23980,0,593,0,0,0,0,0,0,0,0,0,0,0,0,1751,0,0,196,29,137,7,3,0,1,0,0,2,2,0,0,0,0,4,1,0,2,2,1,0,"1_2018"
"7",1,2019,0,134,26,0,385,0,0,10501,0,0,0,0,0,0,0,0,11434,0,5543,0,4747,0,0,2885,0,23980,0,723,0,0,0,0,0,0,0,0,0,0,0,0,490,0,0,196,29,137,7,1,0,1,0,0,2,2,0,0,0,0,3,2,0,2,3,1,0,"1_2019"
"8",2,2013,0,164,34,0,0,0,0,2445,0,0,5636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2_2013"
"9",2,2014,0,164,34,0,0,0,0,2445,0,0,5636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2_2014"
"10",2,2015,0,164,34,0,0,0,0,2445,0,0,5636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2_2015"
"11",2,2016,0,164,34,0,0,0,0,2445,0,0,5636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2_2016"
"12",2,2017,0,164,34,0,0,0,0,2445,0,0,5704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2_2017"
"13",2,2018,0,164,34,0,0,0,0,2445,0,0,5704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2_2018"
"14",2,2019,0,164,34,0,0,0,0,2445,0,0,5704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2_2019"
"15",4,2013,300,110,35,0,0,0,0,13687,0,0,5037,0,0,0,0,0,11371,0,0,0,0,0,0,0,0,0,0,641,0,363,0,0,0,0,0,0,0,0,0,0,1518,0,0,0,0,0,12,0,0,5,0,1,0,0,1,0,0,0,4,0,1,0,8,4,0,"4_2013"
"16",4,2014,300,104,32,0,0,0,0,13687,0,0,5037,0,0,0,0,0,12071,0,0,0,0,0,0,0,0,0,0,851,0,363,0,0,0,0,0,0,0,0,0,0,1658,0,0,0,0,0,12,0,0,5,0,1,0,0,1,0,0,0,4,0,1,0,8,4,0,"4_2014"
"17",4,2015,300,104,32,0,0,0,0,13687,0,0,5037,0,0,0,0,0,12071,0,0,0,0,0,0,0,0,0,0,851,0,363,0,0,0,0,0,0,0,0,0,0,1658,0,0,0,0,0,12,0,0,5,0,1,0,0,1,0,0,0,4,0,1,0,8,4,0,"4_2015"
"18",4,2016,300,137,399,0,0,0,0,12761,0,0,5768,0,0,0,0,0,12071,0,0,0,0,0,0,0,0,0,0,1046,0,347,0,0,0,0,0,0,0,0,0,0,1674,0,0,0,0,0,14,0,0,5,0,1,0,0,1,0,0,0,4,0,1,0,8,3,0,"4_2016"
"19",4,2017,300,137,399,0,0,0,0,12761,0,0,5768,0,0,0,0,0,12071,0,0,0,0,0,0,0,0,0,0,1046,0,347,0,0,0,0,0,0,0,0,0,0,1674,0,0,0,0,0,14,0,0,5,0,1,0,0,1,0,0,0,4,0,1,0,8,3,0,"4_2017"
"20",4,2018,0,126,379,0,0,0,0,12428,0,0,6131,0,0,0,0,0,5818,0,0,0,0,0,0,0,0,0,0,895,0,183,0,0,0,0,0,0,0,0,6252,0,1736,0,0,0,0,0,14,0,0,5,0,2,0,0,1,0,0,0,3,0,1,0,7,5,0,"4_2018"
"21",4,2019,0,126,379,0,0,0,0,12428,0,0,6131,0,0,0,0,0,5818,0,0,0,0,0,0,0,0,0,0,895,0,183,0,0,0,0,0,0,0,0,6252,0,1736,0,0,0,0,0,14,0,0,5,0,2,0,0,1,0,0,0,3,0,1,0,7,5,0,"4_2019"
"22",5,2013,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,8,0,0,"5_2013"
"23",6,2013,2155,1038,1376,0,0,0,0,15045,0,0,6291,0,0,0,0,0,2223,0,15180,0,0,0,9268,0,10813,0,0,1922,0,0,0,32911,0,0,0,0,0,0,2163,0,0,0,0,450,0,0,13,1,0,7,0,0,0,0,0,1,0,0,1,0,2,4,6,7,0,"6_2013"
"24",6,2014,2800,1353,1812,0,0,0,0,15020,0,0,6668,0,0,0,0,0,2979,0,12905,0,0,0,9268,0,10813,0,0,1685,0,0,0,32911,0,0,0,0,0,0,0,0,0,0,2532,450,0,0,16,3,0,6,0,0,0,0,0,1,0,0,2,0,2,3,6,6,0,"6_2014"
"25",6,2015,2800,1353,1812,0,0,0,0,15020,0,0,6668,0,0,0,0,0,2979,0,12905,0,0,0,9268,0,10813,0,0,1685,0,0,0,32911,0,0,0,0,0,0,0,0,0,0,2532,450,0,0,16,3,0,6,0,0,0,0,0,1,0,0,2,0,2,3,6,6,0,"6_2015"
"26",6,2016,2800,1373,1916,0,0,0,0,15020,0,0,6645,0,0,0,0,0,3735,0,12905,0,0,0,9268,0,10813,0,0,2180,0,0,0,32911,0,0,0,0,0,0,0,0,0,0,2532,450,0,0,17,3,0,6,0,0,0,0,0,1,0,0,2,0,2,3,8,6,0,"6_2016"
"27",6,2017,2800,1373,1916,0,0,0,0,15020,0,0,6645,0,0,0,0,0,3735,0,12905,0,0,0,9268,0,10813,0,0,2180,0,0,0,32911,0,0,0,0,0,0,0,0,0,0,2532,450,0,0,17,3,0,6,0,0,0,0,0,1,0,0,2,0,2,3,8,6,0,"6_2017"
"28",6,2018,2800,1293,1450,0,0,0,0,15020,0,0,5313,0,0,0,0,0,4052,0,15180,0,0,0,9268,0,11002,0,0,1779,0,0,0,32911,0,0,0,0,0,0,0,0,1227,0,0,450,0,0,14,2,0,6,0,0,0,0,0,1,0,0,2,0,2,4,6,3,0,"6_2018"
"29",6,2019,2800,1293,1450,0,0,0,0,15020,0,0,5313,0,0,0,0,0,4052,0,15180,0,0,0,9268,0,11002,0,0,1779,0,0,0,32911,0,0,0,0,0,0,0,0,1227,0,0,450,0,0,14,2,0,6,0,0,0,0,0,1,0,0,2,0,2,4,6,3,0,"6_2019"
"30",11,2013,1181,606,32,0,384,0,20138,12465,0,0,5371,0,0,0,0,0,9442,0,0,0,5366,0,0,945,0,23228,0,1034,0,0,0,0,0,0,0,0,0,1601,1429,0,8925,0,0,99,62,191,15,4,1,0,3,1,1,3,4,2,0,0,9,12,0,2,1,4,1,"11_2013"
"31",11,2014,1181,606,32,0,384,0,20138,12465,0,0,5371,0,0,0,0,0,9442,0,0,0,5366,0,0,945,0,23228,0,1034,0,0,0,0,0,0,0,0,0,1601,1429,0,8925,0,0,99,62,191,15,4,1,0,3,1,1,3,4,2,0,0,9,12,0,2,1,4,1,"11_2014"
"32",11,2015,1211,590,36,0,659,0,20138,16159,0,0,5728,0,0,0,0,0,10626,0,0,0,6783,0,0,945,0,39850,0,969,0,0,0,0,1040,0,0,0,0,0,1514,0,6045,0,0,99,72,238,16,7,0,0,2,1,1,4,3,2,1,0,7,14,0,2,1,1,1,"11_2015"
"33",11,2016,1211,590,36,0,659,0,20138,16159,0,0,5728,0,0,0,0,0,10626,0,0,0,6783,0,0,945,0,39850,0,969,0,0,0,0,1040,0,0,0,0,0,1514,0,6045,0,0,99,72,238,16,7,0,0,2,1,1,4,3,2,1,0,7,14,0,2,1,1,1,"11_2016"
"34",11,2017,1211,822,60,0,670,0,26924,18170,0,0,6601,0,0,0,0,0,8627,0,0,0,6783,0,0,945,0,41190,0,1065,0,0,0,0,2815,0,0,0,0,0,0,0,6504,0,0,117,72,238,22,9,0,1,2,1,1,4,2,1,1,0,8,19,0,4,2,1,0,"11_2017"
"35",11,2018,1211,822,60,0,670,0,26924,18170,0,0,6601,0,0,0,0,0,8627,0,0,0,6783,0,0,945,0,41190,0,1065,0,0,0,0,2815,0,0,0,0,0,0,0,6504,0,0,117,72,238,22,9,0,1,2,1,1,4,2,1,1,0,8,19,0,4,2,1,0,"11_2018"
"36",11,2019,1411,1003,47,0,690,0,26924,18091,0,0,7872,0,0,0,0,0,6722,0,0,0,6783,0,0,846,0,41190,0,991,0,0,0,0,1040,0,0,0,0,0,1430,0,3790,0,0,117,62,238,28,8,0,3,3,0,1,2,2,1,1,0,7,19,0,4,1,1,0,"11_2019"
"37",12,2013,1444,775,191,6,182,0,6538,37338,0,4437,8781,6701,0,1347,0,0,76051,0,33215,0,4934,0,0,929,0,8573,0,1571,0,0,0,0,0,0,0,0,0,0,0,0,3565,0,0,926,146,5,25,7,0,3,3,6,2,9,3,2,0,1,8,10,3,2,4,2,0,"12_2013"
"38",12,2014,1444,775,191,6,182,0,6538,37338,0,4437,8781,6701,0,1347,0,0,68699,0,33215,0,4934,0,0,929,0,8573,0,1571,0,0,0,0,0,0,0,0,0,0,0,0,10917,0,0,926,146,5,25,7,0,3,3,6,2,8,3,2,0,1,8,10,2,2,4,2,0,"12_2014"
"39",12,2015,1444,819,156,6,184,0,7148,36702,0,4472,7771,6701,0,1280,0,0,58869,0,33215,0,5362,0,0,929,0,10219,0,1445,0,0,0,0,0,0,0,0,0,0,0,0,20032,0,0,926,132,5,25,5,0,3,1,7,2,7,3,2,0,0,10,12,1,2,4,2,0,"12_2015"
"40",12,2016,1444,819,156,6,184,0,7148,36702,0,4472,7771,6701,0,1280,0,0,58869,0,33215,0,5362,0,0,929,0,10219,0,1445,0,0,0,0,0,0,0,0,0,0,0,0,20032,0,0,926,132,5,25,5,0,3,1,7,2,7,3,2,0,0,10,12,1,2,4,2,0,"12_2016"
"41",12,2017,1444,676,118,6,184,0,7148,36683,0,5019,7289,6701,0,1280,0,0,59224,0,33215,0,5362,0,0,929,0,10219,0,1283,0,0,0,0,0,0,0,0,0,0,0,0,21468,0,0,926,132,5,23,4,0,3,1,9,2,5,1,1,1,0,7,9,1,1,4,2,2,"12_2017"
"42",12,2018,1444,676,118,6,184,0,7148,36683,0,5019,7289,6701,0,1280,0,0,59224,0,33215,0,5362,0,0,929,0,10219,0,1283,0,0,0,0,0,0,0,0,0,0,0,0,21468,0,0,926,132,5,23,4,0,3,1,9,2,5,1,1,1,0,7,9,1,1,4,2,2,"12_2018"
"43",12,2019,1444,428,54,6,184,0,7148,37376,0,13475,5370,6701,0,1280,0,0,52936,0,33215,0,5362,0,0,929,0,10219,0,1296,0,0,0,0,0,0,0,0,0,0,7129,0,13342,0,0,926,132,5,21,3,0,2,0,12,2,4,1,1,0,0,5,12,2,1,4,1,0,"12_2019"
"44",13,2013,350,496,65,0,112,0,0,19146,0,1209,1858,0,0,0,0,0,38049,0,8110,0,10542,0,0,3149,4171,6925,0,1206,0,0,0,0,0,0,0,0,0,0,0,0,6960,0,0,315,278,34,7,3,2,2,4,4,4,16,0,3,0,3,6,19,1,4,5,2,0,"13_2013"
"45",13,2014,350,496,65,0,112,0,0,19146,0,1209,1858,0,0,0,0,0,38049,0,8110,0,10542,0,0,3149,4171,6925,0,1206,0,0,0,0,0,0,0,0,0,0,0,0,6960,0,0,315,278,34,7,3,2,2,4,4,4,16,0,3,0,3,6,19,1,4,5,2,0,"13_2014"
"46",13,2015,350,496,65,0,112,0,0,19148,0,1440,1858,0,0,0,0,0,38735,0,8110,0,10542,0,0,3149,4171,6925,0,2387,0,0,0,0,0,0,0,0,0,0,0,0,4860,0,0,315,278,34,7,5,2,2,2,4,3,12,0,2,0,2,5,23,0,2,6,3,0,"13_2015"
"47",13,2016,350,496,65,0,112,0,0,19148,0,1440,1858,0,0,0,0,0,38735,0,8110,0,10542,0,0,3149,4171,6925,0,2387,0,0,0,0,0,0,0,0,0,0,0,0,4860,0,0,315,278,34,7,5,2,2,2,4,3,12,0,2,0,2,5,23,0,2,6,3,0,"13_2016"
"48",13,2017,0,700,60,0,112,0,0,19255,0,0,1764,2696,0,0,0,0,38775,0,8110,0,10542,0,0,3149,4171,6925,0,2481,0,0,0,0,0,0,0,0,0,0,0,0,4107,0,0,315,278,34,7,8,2,2,2,3,2,11,1,10,0,1,5,22,0,4,7,1,1,"13_2017"
"49",13,2018,0,700,60,0,112,0,0,19255,0,0,1764,2696,0,0,0,0,38775,0,8110,0,10542,0,0,3149,4171,6925,0,2481,0,0,0,0,0,0,0,0,0,0,0,0,4107,0,0,315,278,34,7,8,2,2,2,3,2,11,1,10,0,1,5,22,0,4,7,1,1,"13_2018"
"50",13,2019,0,661,40,0,112,0,0,19067,0,0,1404,0,0,0,0,0,41248,0,8110,0,10542,0,0,3149,4171,6925,0,1121,0,0,0,0,0,0,0,0,0,0,0,0,2466,0,0,315,278,34,6,8,2,2,2,3,2,10,2,7,2,1,5,22,0,3,5,1,1,"13_2019"
"51",14,2013,1804,1354,101,1,97,0,20957,38976,0,20252,9017,1045,165,0,0,0,30114,0,25176,0,1255,0,0,1246,0,7890,0,3725,0,0,0,0,1012,0,0,0,0,0,0,0,4509,0,0,1180,60,0,28,21,0,1,5,9,1,20,8,7,1,3,29,70,1,9,20,0,5,"14_2013"
"52",14,2014,1864,1379,113,1,97,0,20620,39161,0,20854,9522,1000,165,0,0,0,25364,0,26118,0,1255,0,0,1246,0,7890,0,3774,0,0,0,0,1062,0,0,0,0,0,435,0,8219,0,0,1180,60,0,30,19,0,1,3,10,0,15,10,4,1,2,31,65,1,7,22,0,2,"14_2014"
"53",14,2015,1864,1379,113,1,97,0,20620,39161,0,20854,9522,1000,165,0,0,0,25364,0,26118,0,1255,0,0,1246,0,7890,0,3774,0,0,0,0,1062,0,0,0,0,0,435,0,8219,0,0,1180,60,0,30,19,0,1,3,10,0,15,10,4,1,2,31,65,1,7,22,0,2,"14_2015"
"54",14,2016,2064,1383,125,0,97,0,20459,39215,0,22028,10210,1215,297,0,0,0,27285,0,26118,0,1255,0,0,1372,0,8002,0,3680,0,0,0,0,824,0,0,0,0,0,946,0,4482,0,0,1180,60,0,32,24,0,2,9,12,0,19,9,4,1,2,44,65,1,8,20,1,3,"14_2016"
"55",14,2017,2064,1383,125,0,97,0,20459,39215,0,22028,10210,1215,297,0,0,0,27285,0,26118,0,1255,0,0,1372,0,8002,0,3680,0,0,0,0,824,0,0,0,0,0,946,0,4482,0,0,1180,60,0,32,24,0,2,9,12,0,19,9,4,1,2,44,65,1,8,20,1,3,"14_2017"
"56",14,2018,1589,1133,109,0,99,0,20459,39153,0,21443,8290,1215,297,0,0,0,29306,0,24358,0,1255,0,0,1372,0,8124,0,3484,0,0,0,0,679,0,0,0,0,0,2560,0,5294,0,0,1090,60,0,34,17,0,2,9,11,0,23,7,4,2,2,41,70,3,10,18,2,5,"14_2018"
"57",14,2019,1589,1133,109,0,99,0,20459,39153,0,21443,8290,1215,297,0,0,0,29306,0,24358,0,1255,0,0,1372,0,8124,0,3484,0,0,0,0,679,0,0,0,0,0,2560,0,5294,0,0,1090,60,0,34,17,0,2,9,11,0,23,7,4,2,2,41,70,3,10,18,2,5,"14_2019"
"58",15,2013,870,1647,483,0,408,251,9450,24835,0,14521,7223,2622,488,0,0,0,18416,0,0,0,6916,0,0,1070,0,13298,0,10218,0,74,0,0,1770,8414,0,0,0,0,0,0,5464,0,2808,0,79,32,44,12,1,23,0,13,0,7,7,9,24,0,67,42,1,1,54,0,4,"15_2013"
"59",15,2014,870,1664,540,0,408,251,9990,25691,2408,15658,10297,2622,438,0,0,0,11729,0,0,0,6916,0,0,1070,0,13298,0,11685,0,0,0,0,1934,8414,0,0,0,0,0,0,5035,0,2836,0,76,32,52,12,1,32,1,14,0,8,6,5,29,0,74,51,1,1,57,1,5,"15_2014"
"60",15,2015,870,1664,540,0,408,251,9990,25623,2408,15658,10297,2622,438,0,0,0,11729,0,0,0,6916,0,0,1070,0,13298,0,11752,0,0,0,0,1934,8414,0,0,0,0,0,0,5035,0,2836,0,76,32,52,12,1,32,1,14,0,8,6,5,29,0,74,51,1,1,57,1,5,"15_2015"
"61",15,2016,870,1853,509,0,408,251,9990,25733,2408,17495,10662,2465,428,0,0,0,13752,0,0,0,6840,0,0,1070,0,13346,0,10368,0,0,0,0,1872,8414,0,0,0,0,0,0,2669,0,2527,0,76,32,50,17,1,43,1,16,0,13,7,4,24,0,69,50,1,1,60,0,6,"15_2016"
"62",15,2017,870,1853,509,0,408,251,9990,25733,2408,17495,10662,2465,428,0,0,0,13752,0,0,0,6840,0,0,1070,0,13346,0,10368,0,0,0,0,1872,8414,0,0,0,0,0,0,2669,0,2527,0,76,32,50,17,1,43,1,16,0,13,7,4,24,0,69,50,1,1,60,0,6,"15_2017"
"63",15,2018,870,1700,395,0,408,251,9990,24275,0,15426,10014,2465,428,0,0,0,13017,0,0,0,6557,0,0,825,0,13346,0,8049,0,0,0,0,1358,8414,0,0,0,0,134,0,6181,0,2153,0,61,32,50,12,1,35,2,14,0,8,7,5,24,0,62,41,1,1,42,0,1,"15_2018"
"64",15,2019,870,1700,395,0,408,251,9990,24275,0,15426,10014,2465,428,0,0,0,13017,0,0,0,6557,0,0,825,0,13346,0,8049,0,0,0,0,1358,8414,0,0,0,0,134,0,6181,0,2153,0,61,32,50,12,1,35,2,14,0,8,7,5,24,0,62,41,1,1,42,0,1,"15_2019"
"65",16,2013,2010,396,47,0,69,0,3059,13320,0,5136,5122,0,691,0,0,0,13903,0,30194,0,462,0,2198,1723,0,8082,0,3001,873,0,0,0,0,0,0,0,0,0,0,0,1348,0,0,1077,42,10,16,6,0,5,1,3,0,1,1,1,0,0,6,21,0,3,9,0,2,"16_2013"
"66",16,2014,2010,374,14,0,70,0,3059,13420,0,5136,5047,591,691,0,0,0,13461,0,30194,0,0,0,2198,1723,0,8600,0,3001,1391,0,0,0,0,0,0,0,0,0,0,0,3087,0,0,1077,37,10,15,5,0,3,0,3,0,4,1,1,0,0,5,20,0,4,10,0,2,"16_2014"
"67",16,2015,2010,374,14,0,70,0,3059,13420,0,5136,5047,591,691,0,0,0,13461,0,30194,0,0,0,2198,1723,0,8600,0,3001,1391,0,0,0,0,0,0,0,0,0,0,0,3087,0,0,1077,37,10,15,5,0,3,0,3,0,4,1,1,0,0,5,20,0,4,10,0,2,"16_2015"
"68",16,2016,1800,448,19,0,70,0,3059,13324,0,5136,5554,591,935,0,0,0,13458,0,29568,0,0,0,0,0,0,8600,0,1757,1550,0,0,0,0,0,0,0,0,0,3549,0,2687,0,0,1077,37,10,15,2,0,7,0,4,1,6,3,1,0,0,4,20,0,3,10,0,1,"16_2016"
"69",16,2017,1800,448,19,0,70,0,3059,13324,0,5136,5554,591,935,0,0,0,13458,0,29567,0,0,0,0,0,0,8600,0,1757,1550,0,0,0,0,0,0,0,0,0,3549,0,2687,0,0,1077,37,10,15,2,0,7,0,4,1,6,3,1,0,0,4,20,0,3,10,0,1,"16_2017"
"70",16,2018,1800,584,19,0,70,0,3059,13324,0,5113,6076,591,935,0,0,0,13606,0,29570,0,0,0,0,0,0,8600,0,2221,1205,0,0,0,0,0,0,0,0,0,0,0,5282,0,0,1077,37,10,16,2,0,7,1,1,0,4,3,0,0,0,3,16,1,2,11,0,1,"16_2018"
"71",16,2019,1800,584,19,0,70,0,3059,13324,0,5113,6076,591,935,0,0,0,13606,0,29570,0,0,0,0,0,0,8600,0,2221,1205,0,0,0,0,0,0,0,0,0,0,0,5282,0,0,1077,37,10,16,2,0,7,1,1,0,4,3,0,0,0,3,16,1,2,11,0,1,"16_2019"
"72",17,2013,2538,1817,93,0,109,0,5753,20967,0,1292,6119,0,0,0,0,0,23975,0,22337,0,10063,0,0,1273,0,8769,0,2130,0,0,0,0,1358,0,0,0,1862,0,1478,0,12874,0,0,1104,180,12,29,3,0,3,0,3,0,8,0,1,2,0,4,38,1,3,8,0,1,"17_2013"
"73",17,2014,2538,1817,93,0,109,0,5753,20967,0,1292,6119,0,0,0,0,0,23975,0,22337,0,10063,0,0,1273,0,8769,0,2130,0,0,0,0,1358,0,0,0,1862,0,1478,0,12874,0,0,1104,180,12,29,3,0,3,0,3,0,8,0,1,2,0,4,38,1,3,8,0,1,"17_2014"
"74",17,2015,1698,2130,105,0,327,0,5753,28703,0,952,7053,0,0,0,0,0,34217,0,22337,0,16201,0,0,1273,0,23166,0,1853,0,0,0,0,945,0,0,0,0,0,0,0,4530,0,0,1104,180,183,31,4,0,2,0,4,0,5,0,1,2,0,4,35,1,4,7,0,0,"17_2015"
"75",17,2016,1698,2130,105,0,327,0,5753,28703,0,952,6664,0,0,0,0,0,33413,0,22337,0,16201,0,0,1273,0,23166,0,1853,0,0,0,0,945,0,0,0,0,0,0,0,5722,0,0,1104,180,183,31,4,0,2,0,4,0,5,0,1,2,0,4,34,1,4,7,0,0,"17_2016"
"76",17,2017,2538,2743,140,0,327,0,5753,33750,0,759,9695,501,0,0,0,0,35622,0,47721,0,16201,0,0,1273,0,23166,0,1946,0,0,0,0,711,0,0,0,0,0,0,0,2736,0,0,1513,180,183,36,1,0,2,1,4,0,7,0,2,2,0,7,47,2,4,8,1,2,"17_2017"
"77",17,2018,2538,2743,140,0,327,0,5753,33750,0,759,9695,501,0,0,0,0,35622,0,47721,0,16201,0,0,1273,0,23166,0,1946,0,0,0,0,711,0,0,0,0,0,0,0,2736,0,0,1513,180,183,36,1,0,2,1,4,0,7,0,2,2,0,7,47,2,4,8,1,2,"17_2018"
"78",17,2019,2098,2586,140,0,326,0,5753,33750,0,0,8948,501,0,0,0,0,35443,0,47721,0,16201,0,0,1273,0,22887,0,1760,1212,0,0,0,644,0,0,0,0,0,667,0,3267,0,0,1513,180,183,32,1,0,1,0,2,0,6,0,2,3,0,7,34,2,3,9,2,2,"17_2019"
"79",18,2013,0,971,46,0,218,0,8594,35264,0,0,3973,8534,0,0,0,0,75648,0,16571,0,14205,0,1800,3129,0,22432,0,1059,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,354,202,16,3,0,1,2,1,0,7,2,1,1,0,7,14,2,3,2,2,0,"18_2013"
"80",18,2014,0,971,46,0,218,0,8594,35264,0,0,3973,8534,0,0,0,0,75648,0,16571,0,14205,0,1800,3129,0,22432,0,1059,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,354,202,16,3,0,1,2,1,0,7,2,1,1,0,7,14,2,3,2,2,0,"18_2014"
"81",18,2015,0,948,17,0,218,0,8540,35359,0,0,3834,8534,0,0,0,0,75315,0,16571,0,14385,0,1800,3129,0,22205,0,995,931,0,0,0,0,0,0,0,0,0,0,0,2405,0,0,592,354,202,15,3,0,1,2,1,0,9,2,2,2,0,6,13,2,3,2,2,0,"18_2015"
"82",18,2016,0,948,17,0,218,0,8540,35359,0,0,3834,8534,0,0,0,0,75315,0,16571,0,14385,0,1800,3129,0,22205,0,995,931,0,0,0,0,0,0,0,0,0,0,0,2405,0,0,592,354,202,15,3,0,1,2,1,0,9,2,2,2,0,6,13,2,3,2,2,0,"18_2016"
"83",18,2017,80,978,17,0,218,0,8540,35181,0,0,4041,8534,0,0,0,0,67414,0,16571,0,14385,0,1800,3129,0,22205,0,1156,931,0,0,0,0,0,0,0,0,0,0,0,9833,0,0,592,354,202,16,2,0,1,3,1,0,7,2,0,1,0,5,11,4,2,4,1,0,"18_2017"
"84",18,2018,80,978,17,0,218,0,8540,35181,0,0,4041,8534,0,0,0,0,67414,0,16571,0,14385,0,1800,3129,0,22205,0,1156,931,0,0,0,0,0,0,0,0,0,0,0,9833,0,0,592,354,202,16,2,0,1,3,1,0,7,2,0,1,0,5,11,4,2,4,1,0,"18_2018"
"85",18,2019,330,950,30,0,218,0,8540,35181,0,0,4169,8534,0,0,0,0,74437,0,16571,0,14385,0,1800,3129,0,22205,0,1156,0,0,0,0,0,0,0,0,0,0,0,0,3375,0,0,592,354,202,16,2,0,1,3,1,0,10,2,1,2,0,5,12,6,4,4,1,0,"18_2019"
