"","block_id","census_year","bar_pub_patron_limit","cafe_restaurant_seats_indoor","cafe_restaurant_seats_outdoor","dwelling_house_townhouse","dwelling_residential_apartments","dwelling_student_apartments","m2_commercial_accommodation","m2_common_area","m2_community_use","m2_educational_research","m2_entertainment_recreation_indoor","m2_equipment_installation","m2_hospital_clinic","m2_house_townhouse","m2_institutional_accommodation","m2_manufacturing","m2_office","m2_park_reserve","m2_parking_commercial_covered","m2_parking_commercial_uncovered","m2_parking_private_covered","m2_parking_private_uncovered","m2_performances_conferences_ceremonies","m2_private_outdoor_space","m2_public_display_area","m2_residential_apartment","m2_retail_cars","m2_retail_shop","m2_retail_showroom","m2_retail_stall","m2_sports_and_recreation_outdoor","m2_square_promenade","m2_storage","m2_student_accommodation","m2_transport","m2_transport_storage_uncovered","m2_unoccupied_under_construction","m2_unoccupied_under_demolition_condemned","m2_unoccupied_under_renovation","m2_unoccupied_undeveloped_site","m2_unoccupied_unused","m2_wholesale","m2_workshop_studio","parking_n_commercial","parking_n_private","parking_n_residential","services_accommodation_and_food","services_administrative_and_support","services_agriculture_forestry_and_fishing","services_arts_and_recreation","services_construction","services_education_and_training","services_electricity_gas_water_and_waste","services_financial_and_insurance","services_health_care_and_social_assistance","services_information_media_and_telecommunications","services_manufacturing","services_mining","services_other","services_professional_scientific_and_technical","services_public_administration_and_safety","services_rental_hiring_and_real_estate","services_retail_trade","services_transport_postal_and_warehousing","services_wholesale_trade","block_year"
"1",1,2010,0,198,54,0,385,0,0,9884,0,0,428,0,0,0,0,0,2858,0,5068,0,4747,0,0,2734,0,23980,0,940,0,0,0,0,0,0,0,0,0,0,0,0,9439,0,0,196,2,137,7,2,0,4,0,0,1,0,0,0,0,0,4,1,0,0,6,1,0,"1_2010"
"2",1,2011,0,198,54,0,385,0,0,9884,0,0,428,0,0,0,0,0,2858,0,5068,0,4747,0,0,2734,0,23980,0,940,0,0,0,0,0,0,0,0,0,0,0,0,9439,0,0,196,2,137,7,2,0,4,0,0,1,0,0,0,0,0,4,1,0,0,6,1,0,"1_2011"
"3",1,2012,0,198,54,0,385,0,0,9884,0,0,428,0,0,0,0,0,2858,0,5068,0,4747,0,0,2734,0,23980,0,940,0,0,0,0,0,0,0,0,0,0,0,0,9439,0,0,196,2,137,7,2,0,4,0,0,1,0,0,0,0,0,4,1,0,0,6,1,0,"1_2012"
"4",1,2013,0,250,58,0,385,0,0,10362,0,0,517,0,0,0,0,0,10964,0,5543,0,4747,0,0,1729,0,23980,0,898,0,0,0,0,0,0,0,0,0,0,0,0,1371,0,0,196,2,137,9,4,0,1,0,0,2,2,0,0,0,0,1,3,0,1,5,1,0,"1_2013"
"5",1,2014,0,250,58,0,385,0,0,10362,0,0,517,0,0,0,0,0,10964,0,5543,0,4747,0,0,1729,0,23980,0,898,0,0,0,0,0,0,0,0,0,0,0,0,1371,0,0,196,2,137,9,4,0,1,0,0,2,2,0,0,0,0,1,3,0,1,5,1,0,"1_2014"
"6",1,2015,0,301,52,0,385,0,0,10335,0,0,659,0,0,0,0,0,11416,0,5543,0,4747,0,0,2885,0,23980,0,705,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,196,29,137,10,4,0,1,0,0,2,2,1,0,0,0,4,3,0,1,3,1,0,"1_2015"
"7",1,2016,0,301,52,0,385,0,0,10335,0,0,659,0,0,0,0,0,11416,0,5543,0,4747,0,0,2885,0,23980,0,705,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,196,29,137,10,4,0,1,0,0,2,2,1,0,0,0,4,3,0,1,3,1,0,"1_2016"
"8",1,2017,0,184,26,0,385,0,0,10335,0,0,457,0,0,0,0,0,10304,0,5543,0,4747,0,0,2885,0,23980,0,593,0,0,0,0,0,0,0,0,0,0,0,0,1751,0,0,196,29,137,7,3,0,1,0,0,2,2,0,0,0,0,4,1,0,2,2,1,0,"1_2017"
"9",1,2018,0,184,26,0,385,0,0,10335,0,0,457,0,0,0,0,0,10304,0,5543,0,4747,0,0,2885,0,23980,0,593,0,0,0,0,0,0,0,0,0,0,0,0,1751,0,0,196,29,137,7,3,0,1,0,0,2,2,0,0,0,0,4,1,0,2,2,1,0,"1_2018"
"10",1,2019,0,134,26,0,385,0,0,10501,0,0,0,0,0,0,0,0,11434,0,5543,0,4747,0,0,2885,0,23980,0,723,0,0,0,0,0,0,0,0,0,0,0,0,490,0,0,196,29,137,7,1,0,1,0,0,2,2,0,0,0,0,3,2,0,2,3,1,0,"1_2019"
"11",2,2002,0,113,38,0,0,0,0,0,0,0,8149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2_2002"
"12",2,2003,0,113,38,0,0,0,0,0,0,0,8149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2_2003"
"13",2,2004,0,146,34,0,0,0,0,0,0,0,8149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2_2004"
"14",2,2005,0,146,34,0,0,0,0,0,0,0,8149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2_2005"
"15",2,2006,0,146,34,0,0,0,0,0,0,0,7809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"2_2006"
"16",2,2007,0,146,34,0,0,0,0,0,0,0,7809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"2_2007"
"17",2,2008,0,146,34,0,0,0,0,2445,0,0,5704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2_2008"
"18",2,2009,0,146,34,0,0,0,0,2445,0,0,5704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2_2009"
"19",2,2010,0,146,34,0,0,0,0,2445,0,0,5636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"2_2010"
"20",2,2011,0,146,34,0,0,0,0,2445,0,0,5636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"2_2011"
"21",2,2012,0,146,34,0,0,0,0,2445,0,0,5636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"2_2012"
"22",2,2013,0,164,34,0,0,0,0,2445,0,0,5636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2_2013"
"23",2,2014,0,164,34,0,0,0,0,2445,0,0,5636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2_2014"
"24",2,2015,0,164,34,0,0,0,0,2445,0,0,5636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2_2015"
"25",2,2016,0,164,34,0,0,0,0,2445,0,0,5636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2_2016"
"26",2,2017,0,164,34,0,0,0,0,2445,0,0,5704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2_2017"
"27",2,2018,0,164,34,0,0,0,0,2445,0,0,5704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2_2018"
"28",2,2019,0,164,34,0,0,0,0,2445,0,0,5704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2_2019"
"29",4,2002,0,141,18,0,0,0,0,5356,0,0,685,0,0,0,0,0,8653,0,0,0,0,0,0,0,0,0,0,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,4,0,0,0,8,3,1,"4_2002"
"30",4,2003,0,141,18,0,0,0,0,5356,0,0,685,0,0,0,0,0,8653,0,0,0,0,0,0,0,0,0,0,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,4,0,0,0,8,3,1,"4_2003"
"31",4,2004,300,221,26,0,0,0,0,5797,0,0,899,0,0,0,0,0,6578,0,0,0,0,0,0,0,0,0,0,592,0,257,0,0,0,0,0,0,0,0,0,0,3326,0,0,0,3,0,8,0,0,2,0,1,0,0,0,0,0,0,3,0,0,0,9,3,1,"4_2004"
"32",4,2005,300,204,8,0,0,0,0,6039,0,0,3739,0,0,0,0,0,9918,0,0,0,0,0,0,0,0,0,0,1466,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,3,0,1,0,0,0,0,0,0,3,0,0,0,8,3,1,"4_2005"
"33",4,2006,300,204,8,0,0,0,0,6039,0,0,3739,0,0,0,0,0,9918,0,0,0,0,0,0,0,0,0,0,1466,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,3,0,1,0,0,0,0,0,0,3,0,0,0,8,3,1,"4_2006"
"34",4,2007,300,121,8,0,0,0,0,6595,0,0,4197,0,0,0,0,0,11007,0,0,0,0,0,0,0,0,0,0,827,0,363,0,0,0,0,0,0,0,0,0,0,1822,0,0,0,0,0,10,0,0,4,0,1,0,0,0,0,0,0,3,1,1,0,9,3,0,"4_2007"
"35",4,2008,300,121,8,0,0,0,0,6595,0,0,4197,0,0,0,0,0,11007,0,0,0,0,0,0,0,0,0,0,827,0,363,0,0,0,0,0,0,0,0,0,0,1822,0,0,0,0,0,10,0,0,4,0,1,0,0,0,0,0,0,3,1,1,0,9,3,0,"4_2008"
"36",4,2009,300,121,8,0,0,0,0,13693,0,0,4547,0,0,0,0,0,12366,0,0,0,0,0,0,0,0,0,0,613,0,363,0,0,0,0,0,0,0,0,0,0,783,0,0,0,0,0,11,0,0,5,0,1,0,0,1,0,0,0,4,0,1,0,8,4,0,"4_2009"
"37",4,2010,300,121,8,0,0,0,0,13693,0,0,4547,0,0,0,0,0,12366,0,0,0,0,0,0,0,0,0,0,613,0,363,0,0,0,0,0,0,0,0,0,0,783,0,0,0,0,0,11,0,0,5,0,1,0,0,1,0,0,0,4,0,1,0,8,4,0,"4_2010"
"38",4,2011,300,121,8,0,0,0,0,13693,0,0,4547,0,0,0,0,0,12366,0,0,0,0,0,0,0,0,0,0,613,0,363,0,0,0,0,0,0,0,0,0,0,783,0,0,0,0,0,11,0,0,5,0,1,0,0,1,0,0,0,4,0,1,0,8,4,0,"4_2011"
"39",4,2012,300,110,35,0,0,0,0,13687,0,0,5037,0,0,0,0,0,11371,0,0,0,0,0,0,0,0,0,0,641,0,363,0,0,0,0,0,0,0,0,0,0,1518,0,0,0,0,0,12,0,0,5,0,1,0,0,1,0,0,0,4,0,1,0,8,4,0,"4_2012"
"40",4,2013,300,110,35,0,0,0,0,13687,0,0,5037,0,0,0,0,0,11371,0,0,0,0,0,0,0,0,0,0,641,0,363,0,0,0,0,0,0,0,0,0,0,1518,0,0,0,0,0,12,0,0,5,0,1,0,0,1,0,0,0,4,0,1,0,8,4,0,"4_2013"
"41",4,2014,300,104,32,0,0,0,0,13687,0,0,5037,0,0,0,0,0,12071,0,0,0,0,0,0,0,0,0,0,851,0,363,0,0,0,0,0,0,0,0,0,0,1658,0,0,0,0,0,12,0,0,5,0,1,0,0,1,0,0,0,4,0,1,0,8,4,0,"4_2014"
"42",4,2015,300,104,32,0,0,0,0,13687,0,0,5037,0,0,0,0,0,12071,0,0,0,0,0,0,0,0,0,0,851,0,363,0,0,0,0,0,0,0,0,0,0,1658,0,0,0,0,0,12,0,0,5,0,1,0,0,1,0,0,0,4,0,1,0,8,4,0,"4_2015"
"43",4,2016,300,137,399,0,0,0,0,12761,0,0,5768,0,0,0,0,0,12071,0,0,0,0,0,0,0,0,0,0,1046,0,347,0,0,0,0,0,0,0,0,0,0,1674,0,0,0,0,0,14,0,0,5,0,1,0,0,1,0,0,0,4,0,1,0,8,3,0,"4_2016"
"44",4,2017,300,137,399,0,0,0,0,12761,0,0,5768,0,0,0,0,0,12071,0,0,0,0,0,0,0,0,0,0,1046,0,347,0,0,0,0,0,0,0,0,0,0,1674,0,0,0,0,0,14,0,0,5,0,1,0,0,1,0,0,0,4,0,1,0,8,3,0,"4_2017"
"45",4,2018,0,126,379,0,0,0,0,12428,0,0,6131,0,0,0,0,0,5818,0,0,0,0,0,0,0,0,0,0,895,0,183,0,0,0,0,0,0,0,0,6252,0,1736,0,0,0,0,0,14,0,0,5,0,2,0,0,1,0,0,0,3,0,1,0,7,5,0,"4_2018"
"46",4,2019,0,126,379,0,0,0,0,12428,0,0,6131,0,0,0,0,0,5818,0,0,0,0,0,0,0,0,0,0,895,0,183,0,0,0,0,0,0,0,0,6252,0,1736,0,0,0,0,0,14,0,0,5,0,2,0,0,1,0,0,0,3,0,1,0,7,5,0,"4_2019"
"47",5,2002,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,"5_2002"
"48",5,2003,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,"5_2003"
"49",5,2004,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,7,0,0,"5_2004"
"50",5,2005,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,5,0,0,"5_2005"
"51",5,2006,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,5,0,0,"5_2006"
"52",5,2007,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,8,0,0,"5_2007"
"53",5,2008,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,8,0,0,"5_2008"
"54",5,2009,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,8,0,0,"5_2009"
"55",5,2010,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,8,0,0,"5_2010"
"56",5,2011,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,8,0,0,"5_2011"
"57",5,2012,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,8,0,0,"5_2012"
"58",5,2013,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,8,0,0,"5_2013"
"59",6,2002,0,80,0,0,0,0,0,2437,0,0,0,0,0,0,0,0,0,0,16110,0,0,0,13381,0,6055,0,0,531,0,0,0,34353,0,0,0,0,13586,0,0,0,0,0,0,500,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,2,2,0,"6_2002"
"60",6,2003,0,80,0,0,0,0,0,2437,0,0,0,0,0,0,0,0,0,0,16110,0,0,0,13381,0,6055,0,0,531,0,0,0,34353,0,0,0,0,13586,0,0,0,0,0,0,500,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,2,2,0,"6_2003"
"61",6,2004,1185,863,984,0,0,0,0,7893,0,0,6042,0,0,0,0,0,0,0,16110,0,0,0,10669,0,6055,0,0,870,0,0,0,34217,0,0,0,0,0,0,2079,0,940,0,0,500,0,0,12,1,0,4,0,0,0,0,0,1,0,0,2,0,1,1,4,2,0,"6_2004"
"62",6,2005,2605,985,1308,0,0,0,0,7559,0,0,6427,0,0,0,0,0,2223,0,21525,0,0,0,10958,0,16116,0,0,1779,0,0,0,32911,0,0,0,0,0,0,0,0,0,0,265,450,0,0,14,1,0,5,1,0,0,0,0,1,0,0,1,2,2,3,3,1,0,"6_2005"
"63",6,2006,2605,985,1308,0,0,0,0,7559,0,0,6427,0,0,0,0,0,2223,0,21525,0,0,0,10958,0,16116,0,0,1779,0,0,0,32911,0,0,0,0,0,0,0,0,0,0,265,450,0,0,14,1,0,5,1,0,0,0,0,1,0,0,1,2,2,3,3,1,0,"6_2006"
"64",6,2007,2605,1134,1322,0,0,0,0,16320,0,0,6607,0,0,0,0,0,2321,0,15180,0,0,0,10958,0,13628,0,0,1921,0,0,0,32911,0,0,0,0,0,0,0,0,0,0,0,450,0,0,13,1,0,6,0,0,0,0,0,1,0,0,1,1,2,4,5,3,0,"6_2007"
"65",6,2008,2605,1134,1322,0,0,0,0,16320,0,0,6607,0,0,0,0,0,2321,0,15180,0,0,0,10958,0,13628,0,0,1921,0,0,0,32911,0,0,0,0,0,0,0,0,0,0,0,450,0,0,13,1,0,6,0,0,0,0,0,1,0,0,1,1,2,4,5,3,0,"6_2008"
"66",6,2009,2155,1314,1392,0,0,0,0,15247,0,0,6599,0,0,0,0,0,2321,0,15180,0,0,0,9446,0,10683,0,0,1468,0,0,0,32911,0,0,0,0,0,0,1985,0,0,0,0,450,0,0,15,1,0,6,0,0,0,0,0,1,0,0,1,1,2,4,4,3,0,"6_2009"
"67",6,2010,2155,1314,1392,0,0,0,0,15247,0,0,6599,0,0,0,0,0,2321,0,15180,0,0,0,9446,0,10683,0,0,1468,0,0,0,32911,0,0,0,0,0,0,1985,0,0,0,0,450,0,0,15,1,0,6,0,0,0,0,0,1,0,0,1,1,2,4,4,3,0,"6_2010"
"68",6,2011,2155,1314,1392,0,0,0,0,15247,0,0,6599,0,0,0,0,0,2321,0,15180,0,0,0,9446,0,10683,0,0,1468,0,0,0,32911,0,0,0,0,0,0,1985,0,0,0,0,450,0,0,15,1,0,6,0,0,0,0,0,1,0,0,1,1,2,4,4,3,0,"6_2011"
"69",6,2012,2155,1038,1376,0,0,0,0,15045,0,0,6291,0,0,0,0,0,2223,0,15180,0,0,0,9268,0,10813,0,0,1922,0,0,0,32911,0,0,0,0,0,0,2163,0,0,0,0,450,0,0,13,1,0,7,0,0,0,0,0,1,0,0,1,0,2,4,6,7,0,"6_2012"
"70",6,2013,2155,1038,1376,0,0,0,0,15045,0,0,6291,0,0,0,0,0,2223,0,15180,0,0,0,9268,0,10813,0,0,1922,0,0,0,32911,0,0,0,0,0,0,2163,0,0,0,0,450,0,0,13,1,0,7,0,0,0,0,0,1,0,0,1,0,2,4,6,7,0,"6_2013"
"71",6,2014,2800,1353,1812,0,0,0,0,15020,0,0,6668,0,0,0,0,0,2979,0,12905,0,0,0,9268,0,10813,0,0,1685,0,0,0,32911,0,0,0,0,0,0,0,0,0,0,2532,450,0,0,16,3,0,6,0,0,0,0,0,1,0,0,2,0,2,3,6,6,0,"6_2014"
"72",6,2015,2800,1353,1812,0,0,0,0,15020,0,0,6668,0,0,0,0,0,2979,0,12905,0,0,0,9268,0,10813,0,0,1685,0,0,0,32911,0,0,0,0,0,0,0,0,0,0,2532,450,0,0,16,3,0,6,0,0,0,0,0,1,0,0,2,0,2,3,6,6,0,"6_2015"
"73",6,2016,2800,1373,1916,0,0,0,0,15020,0,0,6645,0,0,0,0,0,3735,0,12905,0,0,0,9268,0,10813,0,0,2180,0,0,0,32911,0,0,0,0,0,0,0,0,0,0,2532,450,0,0,17,3,0,6,0,0,0,0,0,1,0,0,2,0,2,3,8,6,0,"6_2016"
"74",6,2017,2800,1373,1916,0,0,0,0,15020,0,0,6645,0,0,0,0,0,3735,0,12905,0,0,0,9268,0,10813,0,0,2180,0,0,0,32911,0,0,0,0,0,0,0,0,0,0,2532,450,0,0,17,3,0,6,0,0,0,0,0,1,0,0,2,0,2,3,8,6,0,"6_2017"
"75",6,2018,2800,1293,1450,0,0,0,0,15020,0,0,5313,0,0,0,0,0,4052,0,15180,0,0,0,9268,0,11002,0,0,1779,0,0,0,32911,0,0,0,0,0,0,0,0,1227,0,0,450,0,0,14,2,0,6,0,0,0,0,0,1,0,0,2,0,2,4,6,3,0,"6_2018"
"76",6,2019,2800,1293,1450,0,0,0,0,15020,0,0,5313,0,0,0,0,0,4052,0,15180,0,0,0,9268,0,11002,0,0,1779,0,0,0,32911,0,0,0,0,0,0,0,0,1227,0,0,450,0,0,14,2,0,6,0,0,0,0,0,1,0,0,2,0,2,4,6,3,0,"6_2019"
"77",11,2002,550,308,8,0,97,0,11761,10213,0,0,4367,0,0,0,0,0,9656,0,5522,0,0,0,0,1063,0,5035,0,1119,0,0,0,0,1716,0,0,0,0,0,3105,0,7128,0,0,252,42,9,6,3,2,0,1,0,0,2,2,2,3,0,5,12,0,0,3,9,0,"11_2002"
"78",11,2003,550,308,8,0,97,0,11761,10213,0,0,4367,0,0,0,0,0,9656,0,5522,0,0,0,0,1063,0,5035,0,1119,0,0,0,0,1716,0,0,0,0,0,3105,0,7128,0,0,252,42,9,6,3,2,0,1,0,0,2,2,2,3,0,5,12,0,0,3,9,0,"11_2003"
"79",11,2004,574,365,20,0,98,0,11521,9126,0,0,4697,0,0,0,0,0,10216,0,5522,0,1760,0,0,1063,0,6059,0,642,0,0,0,0,2438,0,0,0,1127,2846,3105,0,1361,0,0,214,60,10,7,2,2,0,1,0,0,1,2,2,1,0,6,16,0,0,4,9,1,"11_2004"
"80",11,2005,574,365,20,0,98,0,11521,9126,0,0,4697,0,0,0,0,0,10216,0,5522,0,1760,0,0,1063,0,6059,0,642,0,0,0,0,2438,0,0,0,1127,2846,3105,0,1361,0,0,214,60,10,7,2,2,0,1,0,0,1,2,2,1,0,6,16,0,0,4,9,1,"11_2005"
"81",11,2006,574,411,12,0,203,0,11053,8876,0,0,4799,0,0,0,0,0,9564,0,5300,0,1759,0,0,856,0,7443,0,776,0,0,0,0,2299,0,0,0,2866,0,624,0,7859,0,0,255,40,10,7,1,1,0,1,0,0,2,2,1,1,0,8,9,0,2,5,1,1,"11_2006"
"82",11,2007,574,411,12,0,203,0,11053,8876,0,0,4799,0,0,0,0,0,9564,0,5300,0,1759,0,0,856,0,7443,0,776,0,0,0,0,2299,0,0,0,2866,0,624,0,7859,0,0,255,40,10,7,1,1,0,1,0,0,2,2,1,1,0,8,9,0,2,5,1,1,"11_2007"
"83",11,2008,1231,396,12,0,384,0,22180,11951,0,0,5529,0,0,0,0,0,11537,0,5034,0,0,0,0,945,0,23431,0,644,0,0,0,0,0,0,0,0,0,0,3574,0,7309,0,0,235,68,162,10,0,1,0,0,0,1,2,5,2,1,0,7,8,0,2,4,5,1,"11_2008"
"84",11,2009,1231,396,12,0,384,0,22180,11951,0,0,5529,0,0,0,0,0,11537,0,5034,0,0,0,0,945,0,23431,0,644,0,0,0,0,0,0,0,0,0,0,3574,0,7309,0,0,235,68,162,10,0,1,0,0,0,1,2,5,2,1,0,7,8,0,2,4,5,1,"11_2009"
"85",11,2010,1501,561,12,0,384,0,20138,12374,0,0,5688,0,0,0,0,0,11526,0,0,0,5366,0,0,945,0,23228,0,595,0,0,0,0,1040,0,0,0,0,1601,0,0,7186,0,0,99,62,191,12,2,1,0,0,0,1,1,5,3,1,0,9,15,0,1,1,4,1,"11_2010"
"86",11,2011,1501,561,12,0,384,0,20138,12374,0,0,5688,0,0,0,0,0,11526,0,0,0,5366,0,0,945,0,23228,0,595,0,0,0,0,1040,0,0,0,0,1601,0,0,7186,0,0,99,62,191,12,2,1,0,0,0,1,1,5,3,1,0,9,15,0,1,1,4,1,"11_2011"
"87",11,2012,1501,561,12,0,384,0,20138,12374,0,0,5688,0,0,0,0,0,11526,0,0,0,5366,0,0,945,0,23228,0,595,0,0,0,0,1040,0,0,0,0,1601,0,0,7186,0,0,99,62,191,12,2,1,0,0,0,1,1,5,3,1,0,9,15,0,1,1,4,1,"11_2012"
"88",11,2013,1181,606,32,0,384,0,20138,12465,0,0,5371,0,0,0,0,0,9442,0,0,0,5366,0,0,945,0,23228,0,1034,0,0,0,0,0,0,0,0,0,1601,1429,0,8925,0,0,99,62,191,15,4,1,0,3,1,1,3,4,2,0,0,9,12,0,2,1,4,1,"11_2013"
